vg_img_id	vg_object_id	synset	url	plurals	low_similarity	optouts
2414834	151015	vessel.n.03	http://object-naming-amore.upf.edu//2414834_151015_supercat_unique.png	[]	['boy/0.08', 'toilet/0.15']	{'#occlusion': 1}
2386114	3845229	motorcycle.n.01	http://object-naming-amore.upf.edu//2386114_3845229_supercat_ambiguous.png	[]	['_notfound_motorcycle', '_notfound_motocycle']	{'#bbox': 1}
2410848	319694	dog.n.01	http://object-naming-amore.upf.edu//2410848_319694_singleton_obj.png	[]	[]	{'#bbox': 1}
2316693	2821243	truck.n.01	http://object-naming-amore.upf.edu//2316693_2821243_seed_ambiguous.png	[]	['_notfound_fire truck']	{'#bbox': 3}
2380651	544287	furnishing.n.02	http://object-naming-amore.upf.edu//2380651_544287_singleton_obj.png	[]	['wheel/0.02', 'chair/0.02', '_notfound_chait']	{'#occlusion': 2}
2414017	161460	motorcycle.n.01	http://object-naming-amore.upf.edu//2414017_161460_supercat_ambiguous.png	[]	['_notfound_cat', '_notfound_motorcycle', '_notfound_scooter']	{'#bbox': 1}
2383866	1315970	baked_goods.n.01	http://object-naming-amore.upf.edu//2383866_1315970_supercat_unique.png	[]	['_notfound_bread', '_notfound_sandwhich', '_notfound_sandwich']	{'#bbox': 1}
2369509	743365	train.n.01	http://object-naming-amore.upf.edu//2369509_743365_singleton_obj.png	[]	['chair/0.10', 'seat/0.15']	{'#bbox': 6}
2409016	1092393	man.n.01	http://object-naming-amore.upf.edu//2409016_1092393_singleton_obj.png	['shorts']	['shorts/0.07', '_notfound_soccer player', '_notfound_footballer']	{}
2356623	2144019	car.n.01	http://object-naming-amore.upf.edu//2356623_2144019_singleton_obj.png	[]	['_notfound_tram']	{'#occlusion': 1}
2363229	766884	shelter.n.01	http://object-naming-amore.upf.edu//2363229_766884_supercat_unique.png	[]	['man/0.09', '_notfound_tent top']	{'#bbox': 2}
2361816	2220050	vegetable.n.01	http://object-naming-amore.upf.edu//2361816_2220050_seed_ambiguous.png	['vegetables']	['_notfound_rhubarb', '_notfound_celary', 'bundle/0.04', 'stems/0.14']	{'#other_not sure what food this is': 1}
2377991	562753	furnishing.n.02	http://object-naming-amore.upf.edu//2377991_562753_singleton_obj.png	[]	['bench/0.06']	{'#occlusion': 1}
2375675	721357	shirt.n.01	http://object-naming-amore.upf.edu//2375675_721357_supercat_unique.png	['scissors']	[]	{'#occlusion': 1}
2417210	3480473	furnishing.n.02	http://object-naming-amore.upf.edu//2417210_3480473_seed_ambiguous.png	[]	['counter/0.06', 'table/0.06', 'shelf/0.09', 'desk/0.08']	{'#occlusion': 3, '#bbox': 1}
2357995	2021411	bridge.n.01	http://object-naming-amore.upf.edu//2357995_2021411_singleton_obj.png	[]	[]	{'#occlusion': 1}
2366500	1812869	furnishing.n.02	http://object-naming-amore.upf.edu//2366500_1812869_seed_ambiguous.png	[]	['floor/0.19']	{'#occlusion': 1, '#bbox': 1}
2345550	907048	flower.n.01	http://object-naming-amore.upf.edu//2345550_907048_singleton_obj.png	['flowers']	['_notfound_bouqet']	{'#bbox': 1}
2363539	3214354	bridge.n.01	http://object-naming-amore.upf.edu//2363539_3214354_supercat_unique.png	[]	['_notfound_overpass', 'overhang/0.14']	{'#occlusion': 1, '#bbox': 1}
2339372	3345758	dish.n.02	http://object-naming-amore.upf.edu//2339372_3345758_singleton_obj.png	['vegetables']	[]	{}
2346677	3615766	car.n.01	http://object-naming-amore.upf.edu//2346677_3615766_supercat_unique.png	[]	[]	{'#occlusion': 1}
2401821	1143718	vessel.n.03	http://object-naming-amore.upf.edu//2401821_1143718_singleton_obj.png	[]	['bowl/0.06', 'food/0.09', '_notfound_appetizer']	{'#bbox': 1}
2343743	2067224	feline.n.01	http://object-naming-amore.upf.edu//2343743_2067224_singleton_obj.png	[]	[]	{'#occlusion': 1}
2381029	1340002	house.n.01	http://object-naming-amore.upf.edu//2381029_1340002_supercat_unique.png	[]	['train/0.13', '_notfound_train station']	{'#occlusion': 1}
2407613	276587	furnishing.n.02	http://object-naming-amore.upf.edu//2407613_276587_singleton_obj.png	['arms']	['couch/0.10', '_notfound_futon', 'arms/0.10']	{'#occlusion': 1}
2354378	1869003	furnishing.n.02	http://object-naming-amore.upf.edu//2354378_1869003_singleton_obj.png	['pajamas']	['kid/-0.01', 'boy/0.01', 'towel/0.03', 'pajamas/0.09']	{'#bbox': 5}
1920	1645080	shirt.n.01	http://object-naming-amore.upf.edu//1920_1645080_singleton_obj.png	[]	['hand/0.19', 'thumb/0.15']	{'#bbox': 2, '#occlusion': 1}
2412014	204700	lamp.n.01	http://object-naming-amore.upf.edu//2412014_204700_supercat_ambiguous.png	[]	[]	{'#occlusion': 1}
2328920	975679	furnishing.n.02	http://object-naming-amore.upf.edu//2328920_975679_singleton_obj.png	[]	['_notfound_hospital bed']	{'#occlusion': 1}
2393765	1217152	man.n.01	http://object-naming-amore.upf.edu//2393765_1217152_supercat_unique.png	[]	[]	{'#bbox': 1}
2354541	2153337	furnishing.n.02	http://object-naming-amore.upf.edu//2354541_2153337_seed_ambiguous.png	['cabinets', 'counters']	['kid/-0.01', 'boy/0.01', '_notfound_kitchen counter', 'counters/0.15', 'child/0.10']	{'#bbox': 2}
2396294	1199158	furnishing.n.02	http://object-naming-amore.upf.edu//2396294_1199158_singleton_obj.png	[]	['table/0.06']	{'#occlusion': 1}
2355011	2427751	furnishing.n.02	http://object-naming-amore.upf.edu//2355011_2427751_singleton_obj.png	[]	['curtain/0.04', '_notfound_shower curtain']	{'#occlusion': 1}
2409756	648547	male_child.n.01	http://object-naming-amore.upf.edu//2409756_648547_singleton_obj.png	[]	['_notfound_kid', '_notfound_boy', '_notfound_toddler']	{'#bbox': 1}
2335043	2588110	dish.n.02	http://object-naming-amore.upf.edu//2335043_2588110_seed_ambiguous.png	[]	[]	{'#occlusion': 1, '#bbox': 1}
2374147	728552	furnishing.n.02	http://object-naming-amore.upf.edu//2374147_728552_supercat_unique.png	['boxes']	['desk/0.08', '_notfound_desktop', 'boxes/0.10']	{'#occlusion': 1}
2353840	3576478	furnishing.n.02	http://object-naming-amore.upf.edu//2353840_3576478_seed_ambiguous.png	['clothes']	['floor/0.19', 'baby/0.10']	{'#occlusion': 1, '#bbox': 1}
2402096	392765	truck.n.01	http://object-naming-amore.upf.edu//2402096_392765_seed_ambiguous.png	['legs']	['legs/0.12']	{'#occlusion': 2}
2346780	2163604	bridge.n.01	http://object-naming-amore.upf.edu//2346780_2163604_supercat_unique.png	[]	[]	{'#occlusion': 1, '#bbox': 1}
2316370	3394497	aircraft.n.01	http://object-naming-amore.upf.edu//2316370_3394497_seed_ambiguous.png	[]	[]	{'#bbox': 1}
2376004	3688190	housing.n.01	http://object-naming-amore.upf.edu//2376004_3688190_singleton_obj.png	[]	['_notfound_street sign']	{'#occlusion': 1}
1039	1638222	furnishing.n.02	http://object-naming-amore.upf.edu//1039_1638222_singleton_obj.png	[]	['counter/0.06', '_notfound_concession stand', 'display/0.18']	{'#bbox': 1}
2345007	2325694	crockery.n.01	http://object-naming-amore.upf.edu//2345007_2325694_singleton_obj.png	[]	['_notfound_plate', '_notfound_sandwich']	{'#bbox': 1}
2329944	3724011	horse.n.01	http://object-naming-amore.upf.edu//2329944_3724011_seed_ambiguous.png	[]	[]	{'#occlusion': 1, '#bbox': 1}
2367828	1682868	furnishing.n.02	http://object-naming-amore.upf.edu//2367828_1682868_seed_ambiguous.png	[]	['bench/0.06']	{'#occlusion': 1, '#bbox': 2}
2380042	1351410	furnishing.n.02	http://object-naming-amore.upf.edu//2380042_1351410_singleton_obj.png	[]	['floor/0.19']	{'#occlusion': 1}
2364066	643164	baked_goods.n.01	http://object-naming-amore.upf.edu//2364066_643164_supercat_unique.png	[]	['_notfound_hotdog', '_notfound_hot dog', '_notfound_bun', '_notfound_bread']	{'#bbox': 1}
2392286	481442	furnishing.n.02	http://object-naming-amore.upf.edu//2392286_481442_seed_ambiguous.png	[]	['couch/0.10']	{'#occlusion': 1, '#bbox': 3}
2385002	690265	horse.n.01	http://object-naming-amore.upf.edu//2385002_690265_supercat_unique.png	[]	['_notfound_toy horse']	{'#occlusion': 1}
2415509	2951037	furnishing.n.02	http://object-naming-amore.upf.edu//2415509_2951037_singleton_obj.png	[]	['table/0.06']	{'#occlusion': 1}
2408442	365157	shelter.n.01	http://object-naming-amore.upf.edu//2408442_365157_supercat_unique.png	[]	['bench/0.05', '_notfound_bus stop', '_notfound_bus shelter']	{'#occlusion': 2, '#bbox': 3}
2355503	829034	shirt.n.01	http://object-naming-amore.upf.edu//2355503_829034_supercat_unique.png	[]	[]	{'#occlusion': 1}
2358784	2077226	furnishing.n.02	http://object-naming-amore.upf.edu//2358784_2077226_singleton_obj.png	[]	['display/0.18', 'counter/0.06']	{'#bbox': 4, '#occlusion': 1}
2377235	2088112	furnishing.n.02	http://object-naming-amore.upf.edu//2377235_2088112_seed_ambiguous.png	[]	['couch/0.10', 'floor/0.19']	{'#occlusion': 1}
2357210	2386874	woman.n.01	http://object-naming-amore.upf.edu//2357210_2386874_supercat_ambiguous.png	[]	['bag/0.17']	{'#occlusion': 1}
2350993	1977910	truck.n.01	http://object-naming-amore.upf.edu//2350993_1977910_singleton_obj.png	[]	[]	{'#occlusion': 1}
2368733	2616939	footwear.n.01	http://object-naming-amore.upf.edu//2368733_2616939_supercat_unique.png	[]	['hose/0.13']	{'#occlusion': 1}
2340819	2914843	foodstuff.n.02	http://object-naming-amore.upf.edu//2340819_2914843_supercat_ambiguous.png	['macaroni', 'vegetables']	['_notfound_macaroni', '_notfound_vegetables', '_notfound_pasta']	{'#bbox': 3}
2375926	1913402	furnishing.n.02	http://object-naming-amore.upf.edu//2375926_1913402_singleton_obj.png	[]	['rug/0.18']	{'#occlusion': 1}
2374044	3722902	bridge.n.01	http://object-naming-amore.upf.edu//2374044_3722902_seed_ambiguous.png	[]	['_notfound_underpass', '_notfound_overpass']	{'#occlusion': 1, '#bbox': 5}
2376489	2468308	furnishing.n.02	http://object-naming-amore.upf.edu//2376489_2468308_supercat_unique.png	[]	['_notfound_laptop', 'table/0.06', 'computer/0.18']	{'#occlusion': 1, '#bbox': 1}
2318452	3142160	crockery.n.01	http://object-naming-amore.upf.edu//2318452_3142160_supercat_unique.png	[]	['_notfound_plate', '_notfound_dinner']	{'#occlusion': 1}
2324001	2705489	furnishing.n.02	http://object-naming-amore.upf.edu//2324001_2705489_supercat_unique.png	[]	['table/0.06']	{'#occlusion': 1}
2396768	1195255	furnishing.n.02	http://object-naming-amore.upf.edu//2396768_1195255_singleton_obj.png	[]	['rug/0.18', 'computer/0.18', '_notfound_sheepskin rug', 'fur/0.04', '_notfound_laptop']	{'#bbox': 1, '#occlusion': 1}
2392524	1228962	furnishing.n.02	http://object-naming-amore.upf.edu//2392524_1228962_singleton_obj.png	['pastries']	['cake/0.04', 'table/0.06', 'counter/0.06', '_notfound_pastries']	{'#occlusion': 1, '#bbox': 2}
2347874	886643	man.n.01	http://object-naming-amore.upf.edu//2347874_886643_singleton_obj.png	['shorts']	['shorts/0.07']	{}
2362823	770811	baked_goods.n.01	http://object-naming-amore.upf.edu//2362823_770811_supercat_unique.png	['apples']	['_notfound_bun', '_notfound_pastry', '_notfound_food', '_notfound_sandwich', '_notfound_apples']	{'#other_not sure what the food is': 1}
2340694	2853967	furnishing.n.02	http://object-naming-amore.upf.edu//2340694_2853967_supercat_unique.png	[]	['table/0.06', '_notfound_tablecloth']	{'#occlusion': 1}
2342576	3646640	dress.n.01	http://object-naming-amore.upf.edu//2342576_3646640_supercat_unique.png	[]	['_notfound_cupcake']	{'#occlusion': 1, '#bbox': 1}
2380432	1346698	furnishing.n.02	http://object-naming-amore.upf.edu//2380432_1346698_singleton_obj.png	['cabinets']	['oven/0.11', 'cabinet/0.15', 'counter/0.06', 'bar/0.05', 'range/0.07']	{}
2362603	1770309	tool.n.01	http://object-naming-amore.upf.edu//2362603_1770309_singleton_obj.png	[]	['knife/0.17', '_notfound_cutting board']	{'#occlusion': 1}
2342282	2806052	ungulate.n.01	http://object-naming-amore.upf.edu//2342282_2806052_singleton_obj.png	['giraffes']	['_notfound_giraffe', '_notfound_giraffes']	{}
2390760	1247419	vessel.n.03	http://object-naming-amore.upf.edu//2390760_1247419_supercat_ambiguous.png	[]	['_notfound_tin foil', '_notfound_cake stand', '_notfound_lazy susan', 'tray/0.14', 'pedestal/0.06', 'foil/0.05', 'bowl/0.06']	{'#occlusion': 1}
2368142	747942	furnishing.n.02	http://object-naming-amore.upf.edu//2368142_747942_singleton_obj.png	[]	['table/0.06', '_notfound_takeout']	{'#occlusion': 1, '#bbox': 4}
2365545	1838687	feline.n.01	http://object-naming-amore.upf.edu//2365545_1838687_singleton_obj.png	[]	[]	{'#bbox': 2}
2390265	1252201	furnishing.n.02	http://object-naming-amore.upf.edu//2390265_1252201_seed_ambiguous.png	['counters']	['counter/0.06', 'man/0.03', 'counters/0.15', 'shirt/-0.01']	{'#occlusion': 1, '#bbox': 3}
2355971	824871	furnishing.n.02	http://object-naming-amore.upf.edu//2355971_824871_seed_ambiguous.png	['curtains']	['curtain/0.04', '_notfound_dor', 'wall/0.12', 'curtains/0.19', 'door/0.11', '_notfound_shower curtain']	{}
2369321	612295	bridge.n.01	http://object-naming-amore.upf.edu//2369321_612295_singleton_obj.png	[]	['_notfound_overpass']	{'#occlusion': 1, '#bbox': 2}
2405328	333000	man.n.01	http://object-naming-amore.upf.edu//2405328_333000_seed_ambiguous.png	[]	['phone/0.08']	{'#occlusion': 1, '#bbox': 1}
2391226	1242644	ship.n.01	http://object-naming-amore.upf.edu//2391226_1242644_singleton_obj.png	[]	[]	{'#occlusion': 1}
2351790	1700796	bird.n.01	http://object-naming-amore.upf.edu//2351790_1700796_supercat_unique.png	['herbs']	['bowl/0.13', 'herbs/0.20']	{'#bbox': 4, '#occlusion': 1}
2403846	348768	overgarment.n.01	http://object-naming-amore.upf.edu//2403846_348768_singleton_obj.png	['pastries']	['_notfound_jacket', '_notfound_pastries']	{'#other_not sure what the food is': 1, '#occlusion': 5, '#bbox': 1}
2359691	3429617	furnishing.n.02	http://object-naming-amore.upf.edu//2359691_3429617_seed_ambiguous.png	['drapes']	['table/0.06', 'curtain/0.04', '_notfound_tablecloth']	{'#occlusion': 1, '#bbox': 1}
2406110	1103633	furnishing.n.02	http://object-naming-amore.upf.edu//2406110_1103633_seed_ambiguous.png	[]	['chair/0.02', 'man/0.03', 'couch/0.10']	{'#occlusion': 2, '#bbox': 1}
2409077	249466	ungulate.n.01	http://object-naming-amore.upf.edu//2409077_249466_supercat_unique.png	[]	['_notfound_giraffe']	{'#occlusion': 1}
2334921	2778288	woman.n.01	http://object-naming-amore.upf.edu//2334921_2778288_supercat_unique.png	[]	[]	{'#bbox': 4}
2379961	1352287	woman.n.01	http://object-naming-amore.upf.edu//2379961_1352287_singleton_obj.png	['shorts']	['shorts/0.02', '_notfound_tennis player', 'player/0.20']	{}
2399522	1169003	furnishing.n.02	http://object-naming-amore.upf.edu//2399522_1169003_singleton_obj.png	[]	['desk/0.08']	{'#bbox': 2}
2402121	658719	furnishing.n.02	http://object-naming-amore.upf.edu//2402121_658719_supercat_unique.png	[]	['shirt/-0.01', '_notfound_woamn', 'woman/0.06', 'blouse/0.09', 'chair/0.02']	{'#occlusion': 1}
2413036	644610	dish.n.02	http://object-naming-amore.upf.edu//2413036_644610_supercat_unique.png	[]	[]	{'#bbox': 1}
2360168	3035169	furnishing.n.02	http://object-naming-amore.upf.edu//2360168_3035169_singleton_obj.png	[]	['rug/0.18', 'floor/0.19']	{'#bbox': 1}
2403527	1123977	dish.n.02	http://object-naming-amore.upf.edu//2403527_1123977_singleton_obj.png	['vegetables']	[]	{}
2319910	997649	man.n.01	http://object-naming-amore.upf.edu//2319910_997649_supercat_ambiguous.png	[]	[]	{'#occlusion': 1}
2393895	468989	furnishing.n.02	http://object-naming-amore.upf.edu//2393895_468989_supercat_unique.png	[]	['dog/-0.00']	{'#occlusion': 1}
2340134	2180809	crockery.n.01	http://object-naming-amore.upf.edu//2340134_2180809_singleton_obj.png	[]	['_notfound_plate', '_notfound_dinner']	{'#occlusion': 1}
2404742	376072	furnishing.n.02	http://object-naming-amore.upf.edu//2404742_376072_singleton_obj.png	[]	['table/0.06']	{'#occlusion': 1, '#bbox': 1}
2350664	2509270	vegetable.n.01	http://object-naming-amore.upf.edu//2350664_2509270_supercat_ambiguous.png	[]	['_notfound_donut', '_notfound_doughnut']	{'#occlusion': 2}
2355347	2432333	restaurant.n.01	http://object-naming-amore.upf.edu//2355347_2432333_singleton_obj.png	[]	['canopy/0.12', 'pony/0.01', '_notfound_commercial building']	{'#occlusion': 1}
2412028	204416	furnishing.n.02	http://object-naming-amore.upf.edu//2412028_204416_singleton_obj.png	[]	['vase/0.15', 'table/0.06', 'desk/0.08', 'counter/0.06']	{'#occlusion': 2}
2391378	489513	shirt.n.01	http://object-naming-amore.upf.edu//2391378_489513_supercat_unique.png	[]	[]	{'#bbox': 1}
2377581	564721	vessel.n.03	http://object-naming-amore.upf.edu//2377581_564721_supercat_ambiguous.png	[]	['bowl/0.06']	{'#occlusion': 1}
2413967	162483	child.n.01	http://object-naming-amore.upf.edu//2413967_162483_supercat_unique.png	['chips', 'fries']	['chips/-0.04', '_notfound_fries']	{'#occlusion': 1, '#bbox': 3}
2379778	1354452	overgarment.n.01	http://object-naming-amore.upf.edu//2379778_1354452_seed_ambiguous.png	[]	['_notfound_jacket', '_notfound_woman']	{'#bbox': 1}
2333684	3202207	dish.n.02	http://object-naming-amore.upf.edu//2333684_3202207_supercat_unique.png	[]	['_notfound_mac n cheese']	{'#other_not sure what food this is': 1, '#occlusion': 2}
2384347	1887961	furnishing.n.02	http://object-naming-amore.upf.edu//2384347_1887961_supercat_unique.png	['benches', 'knobs']	['bench/0.06', 'benches/0.11', 'knobs/0.10', 'railing/0.07']	{}
2408518	260131	furnishing.n.02	http://object-naming-amore.upf.edu//2408518_260131_singleton_obj.png	[]	['rug/0.18']	{'#occlusion': 1}
2371846	2567403	crockery.n.01	http://object-naming-amore.upf.edu//2371846_2567403_singleton_obj.png	[]	['_notfound_plate']	{'#occlusion': 1}
2387075	1279637	furnishing.n.02	http://object-naming-amore.upf.edu//2387075_1279637_singleton_obj.png	['wii']	['_notfound_video game', '_notfound_wii', 'display/0.18', 'kiosk/0.15', '_notfound_game console', 'arcade/0.10']	{'#occlusion': 1}
2391841	1236887	dish.n.02	http://object-naming-amore.upf.edu//2391841_1236887_seed_ambiguous.png	['carrots']	[]	{'#occlusion': 1, '#bbox': 1}
2350539	2172256	car.n.01	http://object-naming-amore.upf.edu//2350539_2172256_supercat_unique.png	[]	[]	{'#occlusion': 1, '#bbox': 1}
2397166	436577	dish.n.02	http://object-naming-amore.upf.edu//2397166_436577_supercat_unique.png	['hands']	['man/0.05', '_notfound_hot dog', 'hands/0.06', '_notfound_hoagie']	{}
2335548	3564810	house.n.01	http://object-naming-amore.upf.edu//2335548_3564810_supercat_unique.png	[]	['_notfound_laptop']	{'#bbox': 2, '#occlusion': 1}
2324496	987643	furnishing.n.02	http://object-naming-amore.upf.edu//2324496_987643_supercat_unique.png	[]	[]	{'#occlusion': 1}
2317942	1015967	furnishing.n.02	http://object-naming-amore.upf.edu//2317942_1015967_singleton_obj.png	[]	['floor/0.19']	{'#occlusion': 1, '#bbox': 1}
2334322	965633	professional.n.01	http://object-naming-amore.upf.edu//2334322_965633_supercat_unique.png	['scissors']	['woman/0.03', 'scissors/0.08', 'person/0.13', 'lady/0.06']	{}
2320528	1049670	flower.n.01	http://object-naming-amore.upf.edu//2320528_1049670_singleton_obj.png	['flowers']	['_notfound_bouqet']	{}
2416657	3146477	furnishing.n.02	http://object-naming-amore.upf.edu//2416657_3146477_singleton_obj.png	[]	['man/0.03', 'bench/0.06']	{'#bbox': 1}
2361409	782155	house.n.01	http://object-naming-amore.upf.edu//2361409_782155_singleton_obj.png	[]	[]	{'#occlusion': 2}
2408726	256070	foodstuff.n.02	http://object-naming-amore.upf.edu//2408726_256070_supercat_unique.png	[]	['_notfound_sausage', '_notfound_hot dog', '_notfound_hotdog', '_notfound_potato']	{'#occlusion': 1, '#bbox': 4}
2370163	2318307	headdress.n.01	http://object-naming-amore.upf.edu//2370163_2318307_supercat_unique.png	[]	['_notfound_potty lid', 'lid/0.13']	{'#occlusion': 1}
2401312	400695	bridge.n.01	http://object-naming-amore.upf.edu//2401312_400695_singleton_obj.png	[]	[]	{'#occlusion': 3, '#bbox': 2}
2393935	1215564	furnishing.n.02	http://object-naming-amore.upf.edu//2393935_1215564_supercat_unique.png	['pants']	['pants/0.07', 'floor/0.19']	{'#occlusion': 4, '#bbox': 3}
2332787	3318861	furnishing.n.02	http://object-naming-amore.upf.edu//2332787_3318861_singleton_obj.png	['scissors']	['scissors/0.07', '_notfound_car mat', 'junk/0.08', '_notfound_floormat', '_notfound_clutter', 'mat/0.07']	{'#occlusion': 1, '#bbox': 2}
4089	1071001	furnishing.n.02	http://object-naming-amore.upf.edu//4089_1071001_seed_ambiguous.png	[]	['cabinet/0.15', 'table/0.06', '_notfound_night stand', '_notfound_nightstand', 'stand/-0.02']	{'#occlusion': 1}
2397547	433013	overgarment.n.01	http://object-naming-amore.upf.edu//2397547_433013_supercat_unique.png	[]	['_notfound_boy', '_notfound_woman', '_notfound_jacket', '_notfound_girl']	{'#bbox': 2}
2356764	3559794	house.n.01	http://object-naming-amore.upf.edu//2356764_3559794_singleton_obj.png	[]	['_notfound_surfboard', 'girl/0.20']	{'#occlusion': 2, '#bbox': 1}
2390647	495150	furnishing.n.02	http://object-naming-amore.upf.edu//2390647_495150_singleton_obj.png	[]	['cake/0.04', 'counter/0.06', '_notfound_cake container']	{'#occlusion': 2, '#bbox': 1}
2366072	630639	furnishing.n.02	http://object-naming-amore.upf.edu//2366072_630639_singleton_obj.png	[]	['counter/0.06', '_notfound_countertop']	{'#occlusion': 2}
2356391	3384744	dish.n.02	http://object-naming-amore.upf.edu//2356391_3384744_supercat_unique.png	[]	['_notfound_pasta']	{'#other_not sure what food that is': 1}
2317630	3452214	furnishing.n.02	http://object-naming-amore.upf.edu//2317630_3452214_singleton_obj.png	[]	['floor/0.19']	{'#occlusion': 1}
2409561	239160	shelter.n.01	http://object-naming-amore.upf.edu//2409561_239160_singleton_obj.png	[]	['dugout/0.12', 'bench/0.05']	{'#bbox': 2}
2358904	3432344	furnishing.n.02	http://object-naming-amore.upf.edu//2358904_3432344_seed_ambiguous.png	[]	['pillow/0.13']	{'#bbox': 3}
2319822	3020068	aircraft.n.01	http://object-naming-amore.upf.edu//2319822_3020068_singleton_obj.png	[]	[]	{'#bbox': 1}
2322836	990522	furnishing.n.02	http://object-naming-amore.upf.edu//2322836_990522_singleton_obj.png	['cushions']	['couch/0.10', 'cushion/0.07']	{'#occlusion': 1}
2348474	1826819	dish.n.02	http://object-naming-amore.upf.edu//2348474_1826819_singleton_obj.png	['vegetables']	[]	{'#occlusion': 1}
2341185	2072473	bridge.n.01	http://object-naming-amore.upf.edu//2341185_2072473_singleton_obj.png	[]	[]	{'#occlusion': 1}
2394246	3723543	furnishing.n.02	http://object-naming-amore.upf.edu//2394246_3723543_singleton_obj.png	[]	['dog/-0.00']	{'#occlusion': 1, '#bbox': 1}
2333277	2943052	cutlery.n.02	http://object-naming-amore.upf.edu//2333277_2943052_supercat_unique.png	[]	['_notfound_spoon', '_notfound_ice cream', '_notfound_cake']	{'#occlusion': 1}
2413939	163182	furnishing.n.02	http://object-naming-amore.upf.edu//2413939_163182_seed_ambiguous.png	['shoes']	['shoes/0.12']	{'#occlusion': 1, '#bbox': 3}
2396143	1200235	furnishing.n.02	http://object-naming-amore.upf.edu//2396143_1200235_singleton_obj.png	[]	['table/0.06', 'hand/0.09']	{'#occlusion': 2, '#bbox': 1}
2341846	2527856	furnishing.n.02	http://object-naming-amore.upf.edu//2341846_2527856_seed_ambiguous.png	['counters']	['pizza/0.06', 'counters/0.15']	{'#occlusion': 1, '#bbox': 4}
2412220	200044	headdress.n.01	http://object-naming-amore.upf.edu//2412220_200044_supercat_unique.png	[]	[]	{'#occlusion': 1, '#bbox': 1}
2349714	872738	furnishing.n.02	http://object-naming-amore.upf.edu//2349714_872738_singleton_obj.png	[]	['floor/0.19']	{'#occlusion': 1, '#bbox': 6}
2349139	3017665	furnishing.n.02	http://object-naming-amore.upf.edu//2349139_3017665_singleton_obj.png	[]	['desk/0.08', 'computer/0.18', 'monitor/0.03']	{'#occlusion': 1, '#bbox': 2}
2404820	375755	baked_goods.n.01	http://object-naming-amore.upf.edu//2404820_375755_supercat_unique.png	[]	['_notfound_sandwhich', '_notfound_sandwich', '_notfound_bun']	{'#bbox': 2}
2324814	3390627	overgarment.n.01	http://object-naming-amore.upf.edu//2324814_3390627_singleton_obj.png	[]	['_notfound_tuxedo', '_notfound_man', '_notfound_jacket', '_notfound_suit jacket', '_notfound_tuxedo jacket']	{'#bbox': 1}
2351111	3434778	vegetable.n.01	http://object-naming-amore.upf.edu//2351111_3434778_seed_ambiguous.png	['fries', 'potatoes']	['_notfound_fries', '_notfound_side dish']	{'#bbox': 1, '#other_not sure what food this is': 1}
2343203	926312	furnishing.n.02	http://object-naming-amore.upf.edu//2343203_926312_singleton_obj.png	['flowers']	['table/0.06', 'flowers/0.11']	{}
2409660	236853	car.n.01	http://object-naming-amore.upf.edu//2409660_236853_seed_ambiguous.png	[]	[]	{'#bbox': 4}
2317099	3516182	aircraft.n.01	http://object-naming-amore.upf.edu//2317099_3516182_seed_ambiguous.png	[]	[]	{'#bbox': 2}
2328736	976412	shirt.n.01	http://object-naming-amore.upf.edu//2328736_976412_supercat_unique.png	[]	['mouth/0.18']	{'#bbox': 1}
2393135	474580	woman.n.01	http://object-naming-amore.upf.edu//2393135_474580_supercat_unique.png	[]	['_notfound_toddler']	{'#bbox': 1}
2397980	1184308	furnishing.n.02	http://object-naming-amore.upf.edu//2397980_1184308_supercat_unique.png	['legs']	['concrete/0.14', 'bench/0.06', 'legs/-0.03', '_notfound_wall, bench']	{}
