batch,source,hitid,assignmentid,control_score,control_score-filtered,decision1,decision2,explanation,mistakes,workerid
3,../1_pre-pilot/verification_round1_amt.csv_140,3ZRKL6Z1E83RQM64I1T5PIU5ICLSGP,3ZV9H2YQQD7MPB9IXT1NRX45MTX3WP,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker9
3,../1_pre-pilot/verification_round1_amt.csv_122,337F8MIIMZDBDXT8EY8K6NRJXFQ04K,39OWYR0EPKRLUSKBWPKDD3EI0RXYFN,0.8461538461538461,0.88,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2354896_2582712_supercat_unique.png - tents: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2364489_3738463_seed_ambiguous.png - sheep: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2354896_2582712_supercat_unique.png - doorway: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2354896_2582712_supercat_unique.png - tent: must be vg_majority; you said 'bounding box error'""]",worker9
3,../1_pre-pilot/verification_round1_amt.csv_130,302OLP89DZ7A9E45ZFBVERFKYEMCA3,3M0BCWMB8VWRS6DVCMGT9G2HAL8BWM,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker9
3,../1_pre-pilot/verification_round1_amt.csv_131,3OJX0UFJ0Z7SQPB0T0IVC2Q6ZWB9UV,3TXWC2NHNZQFXWHPUXSWLL46G899SV,0.7142857142857143,0.7894736842105263,approve,block,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//2335733_3175003_supercat_unique.png - cup: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2407975_270387_supercat_unique.png - spork: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2378563_558993_singleton_obj.png - dirt: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2324902_3178935_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2410043_227371_supercat_unique.png - cabinet: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2324902_3178935_singleton_obj.png - bike: you erroneously gave this the same color as ['motorcycle', 'bike', 'motorccycle']""]",worker105
3,../1_pre-pilot/verification_round1_amt.csv_51,3BAWBGQGYLZOPLC7JTUGUS1JICOV7K,3TS1AR6UQQE2F8OA9GUD0QULWR0F7D,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_49,3IKMEYR0LWV3N9LPEDZEWS9URZW2KS,34HJIJKLP5WUSISH7X1AF0DXTKR4V1,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_28,3PCPFX4U40Q9Z6VWFDYICXFSZ8SQFP,3EA3QWIZ4IV9NXN7NR3Z8JZV1GEITE,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_126,3I6NF2WGIGWQKK8T65GXW7KD4SAG58,3NOKK93PR18VI93O1DODOI126EEEE7,0.9333333333333332,0.9333333333333332,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2414107_159794_singleton_obj.png - lambs: must be 'other'; you said 'named object misinterpreted'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_129,31S7M7DAGGQ8REXKISVBCFVZGCILTA,337RC3OW052QQQZ2DP0R1HF8F6ILV7,0.8823529411764706,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2341771_939996_singleton_obj.png - griaffe: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2341771_939996_singleton_obj.png - griaffe: you erroneously gave this the same color as ['clydesdale', 'griaffe', 'horse']""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_135,3PKJ68EHDNWCRFIPFD29IHFJ1TLHJX,39GAF6DQWR0D0JVYKFI8H26UH0G1VK,0.95,0.95,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2386689_1283528_singleton_obj.png - box: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_138,386T3MLZLNVCWYGAQ1YXNZ7OZ1P802,3SNVL38CI4SJ7BBK18TLWPE45ZZKC6,0.9523809523809524,0.9523809523809524,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2373100_734336_seed_ambiguous.png - village: must be 'other'; you said 'named object misinterpreted'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_136,3V8JSVE8YYQQ2UMMBCV671XUMH2EY8,3LYA37P8IQN0X6JEN8XQL58MNEZKBZ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_32,3VDI8GSXAFT972RV43N08RU46H6G83,3PQ8K71NHXKP2J5053K5WGLK0KMAAH,0.9473684210526316,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2364443_3888875_seed_ambiguous.png - butt: you erroneously gave this the same color as ['butt']""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_96,3W5PY7V3UP7YDA8EPD6X4HAMROQYJ3,30H4UDGLT2IXROKRRPS7V25FTMEPMX,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_141,3YKP7CX6G2F9G7E1EC3GTG7CFLGB74,3PB5A5BD0V68T8K5K00VIBUXX7T7GZ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_29,3H4IKZHALBI0K1VLX9PEG8TWWORNN6,35BLDD71I6XAVFG6SQR09WQ6UFSVZ2,0.9375,0.9375,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2322926_2784906_singleton_obj.png - couner: must be 'linguistic'; you said 'adequate'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_120,3GVPRXWRPHUJ3FS7KMVXF3BPABX7I6,31EUONYN2V3YWB2ZQHGJTYJ2ABOOVS,0.9047619047619048,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2400204_410620_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2400204_410620_singleton_obj.png - bike: you erroneously gave this the same color as ['motorcycle', 'bike']""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_47,34ZTTGSNJXOTD2M2A3MIFIR5FN5QHN,3SUWZRL0MYDR5UA9VV5FCU9PPFYE6S,0.9047619047619048,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2370554_1797568_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2370554_1797568_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_94,3GS542CVJVNB5ALLSZAN4QYQ0FB592,3SEPORI8WNZQ3RD8HV04D9CT94YAZL,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_100,3G3AJKPCXLS8ASPTM6JTYFL39S4Y4I,37KGEN7NJ3Q3CRH4J5KZC6ZAYSKPPQ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_134,3X878VYTIEIZTOQHJEPCC6YXUJ87FI,3XCC1ODXDLB9OGYYWA3DH6PZ46TQR9,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_130,302OLP89DZ7A9E45ZFBVERFKYEMCA3,3VJ40NV2QINJJJYALMG4SGVHDQ8TOH,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_103,38VTL6WC4ADQ6BTT0B2337RH9OZY5N,39PAAFCODM0E9377MY2IN8PP9J7TVL,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_65,3E22YV8GG160NM7YDO26KXYRW3SNP2,3SNVL38CI4SJ7BBK18TLWPE45Y6KCB,0.9375,0.9375,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2325291_3114783_singleton_obj.png - brocolli: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_62,3D42WVSDH8VI88MI6NFCPJIUYH9YF0,3O6CYIULED16O5M1CDXOE6U5Z5JUWO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_87,3XU9MCX6VOCPADYK4X8BX4V8MRQ2RL,3TS1AR6UQQE2F8OA9GUD0QULWRYF7B,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_115,3BVS8WK9Q0V65RVXX37DK5XLT1OBIW,39GAF6DQWR0D0JVYKFI8H26UH0CV1A,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_70,3XUSYT70IT1ODTC1799D9RLPASF0DT,3Z9WI9EOZZOAOJM0N07M7GBKIR4KHF,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_98,3YCT0L9OMM9X0ENQ5560F232JNZNSI,3DZQRBDBSLFTIUS9DORMU81KGF83SF,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_132,37YYO3NWHDQY2T13JT7MKM58YH7CC5,3KRVW3HTZNLU4G0JJ6W1Q7AQG7FMS6,0.9375,0.9375,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2353208_1900140_supercat_unique.png - berres: must be 'other'; you said 'bounding box error'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_44,3V8JSVE8YYQQ2UMMBCV671XUMGUYEI,32VNZTT0A742ZBB0YDW0E3OU8DJR4Y,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_79,3SR6AEG6W5T2M4DO1D3CS4U7EWMYHY,3YMU66OBIN85MXQHX9M79OJRB9SGHB,0.9130434782608696,0.9130434782608696,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2392793_1225888_seed_ambiguous.png - rug: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2392793_1225888_seed_ambiguous.png - rug: you erroneously gave this the same color as ['rug', 'bed']""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_139,3T6EIBTM9LOMGZ77F1F48WPWYB1AAZ,3PH3VY7DJLXNA4GBI0WWVY9K1OUWZD,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_133,375VSR8FVW9FGO1WT4HPKF5F70VZRW,3VW6495TLJ0RUJ161FC12OLY62PYYM,0.9444444444444444,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2347822_1920353_singleton_obj.png - buttons: must be 'other'; you said 'bounding box error'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_67,374UMBUHN5PFOA3E5F2C9W5CM2ZTCV,3B4YI393V9WX2BDO33SN2G9W8WZSSQ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_107,3OREP8RUT2BS90P27F7AZTK5EOVGB8,3QFUFYSY9YF5WL6R7IW6XEAB5Q24FC,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_27,3L55D8AUFAXB5W28FLPBHDXR14HYCP,3EWIJTFFVO7WRJOUT6PY3TZYCCDE0S,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_137,3KVQ0UJWPXLMH6YTLAKFIA61YG35WZ,3ERET4BTVM9H9D4HPOJUUZDWZEWK9P,0.9,0.9,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2376439_3685247_singleton_obj.png - rug: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2376439_3685247_singleton_obj.png - rug: you erroneously gave this the same color as ['tub', 'sink', 'rug', 'bathtub']""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_34,31D0ZWOD0AZQFM9PNZIBJQDJPPI0AR,3EG49X351UC0BU1QQ0V70JUW5L76XR,0.8571428571428571,0.8571428571428571,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2331642_971603_singleton_obj.png - sandel: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2331642_971603_singleton_obj.png - sandel: you erroneously gave this the same color as ['vegetable', 'salad', 'food', 'sandel']""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_127,36QZ6V1589DAV47Z26IMTXVWRKXUSO,3FIJLY1B6U4RLESA52OU0CL6WMVFPB,0.9473684210526316,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2350250_2095224_seed_ambiguous.png - tree: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_88,32K26U12DNO46UDHA6X2UKBF4NRVDD,3MMN5BL1WZ4QKZF4TRV0IZ2EOQKM3G,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker71
3,../1_pre-pilot/verification_round1_amt.csv_83,3JUDR1D0D6RPYCJKRIJBSEL3Q5O2QK,3DZQRBDBSLFTIUS9DORMU81KGF7S33,0.9285714285714286,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2349478_874546_singleton_obj.png - vehicle: must be 'bounding box error'; you said 'adequate'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_31,3MWOYZD5WVOI2MVXYOPRVXT1MYWNOL,3RGU30DZTA815DHTWCNNY6J3KO3JMO,0.9444444444444444,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2414948_148923_supercat_unique.png - background: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_56,31KPKEKW4ADVYWEHTDI7E1XP7730BM,3SPJ03342131ZU67FFBYS16ATXLJYG,0.9411764705882352,0.9411764705882352,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2385635_686677_supercat_ambiguous.png - sauce: must be 'bounding box error'; you said 'adequate'""]",worker71
3,../1_pre-pilot/verification_round1_amt.csv_249,3BO3NEOQM0H1MHQ5RP7HPUDFBJLIAQ,3K772S5NP8B72JUQREWJ9LYFYYFHE7,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker106
3,../1_pre-pilot/verification_round1_amt.csv_15,3SCKNODZ0XGBHG3YH28PKB76WA5N7G,3NS0A6KXC48RDIQB3VSE9VNW748GZA,0.9444444444444444,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2394070_467349_singleton_obj.png - skie: must be 'other'; you said linguistic""]",worker106
3,../1_pre-pilot/verification_round1_amt.csv_218,3NBFJK3IOHICSUEBBKCW5DK4LNVOG1,3W8CV64QJ2ZQ7N39J3GXH7X471YH9W,0.85,0.85,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2374166_2667870_singleton_obj.png - skull: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2391636_487433_supercat_unique.png - boy: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2369942_607806_seed_ambiguous.png - reflection: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker106
3,../1_pre-pilot/verification_round1_amt.csv_214,3IV1AEQ4DRDJY4HWC98354MKYA8J8X,3HHRAGRYX850Z4PWNGBN1GU5JLEO9P,0.9375,0.9375,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2397413_434416_supercat_unique.png - lamp: must be vg_majority; you said 'bounding box error'""]",worker106
3,../1_pre-pilot/verification_round1_amt.csv_253,3T8DUCXY0N6DQCWBTVSL7644GIJT93,3X4JMASXCM9YKGCAJFN82LTD9K20BQ,0.9,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2402867_1130737_singleton_obj.png - tub: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2334511_2942514_singleton_obj.png - leftarm: must be 'other'; you said 'bounding box error'""]",worker106
3,../1_pre-pilot/verification_round1_amt.csv_22,3ODOP6T3ASKI97WMTLCYPBKYUDP24L,3PMBY0YE273ZQFSTXB2W6G0OU7NC98,0.55,0.55,reject,block,"failed assignment, worker not good enough on average, lenience already applied, blocked because very bad assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2385867_1292022_supercat_unique.png - rug: must be syn; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2318653_3252150_seed_ambiguous.png - flowers: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2410938_318626_singleton_obj.png - woman: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2403568_351865_singleton_obj.png - outfits: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2385867_1292022_supercat_unique.png - trim: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2362353_775007_singleton_obj.png - motobrike: you erroneously gave this the same color as ['motobrike', 'bike']"", ""http://object-naming-amore.upf.edu//2385867_1292022_supercat_unique.png - rug: you erroneously gave this the same color as ['rug', 'trim']"", ""http://object-naming-amore.upf.edu//2318653_3252150_seed_ambiguous.png - flowers: you erroneously gave this the same color as ['sauce', 'flowers']"", ""http://object-naming-amore.upf.edu//2385867_1292022_supercat_unique.png - trim: you erroneously gave this the same color as ['rug', 'trim']""]",worker107
3,../1_pre-pilot/verification_round1_amt.csv_2,3S37Y8CWI804LNUT7515DI0NYKK4W5,3TMFV4NEP8E8Q8FO9AWJIECG2HNW8C,0.7142857142857143,0.7142857142857143,approve,block,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//2347290_2137515_singleton_obj.png - drains: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2347290_2137515_singleton_obj.png - drains: you erroneously gave this the same color as ['boy', 'drains', 'ball']"", ""http://object-naming-amore.upf.edu//2349739_2695611_seed_ambiguous.png - sandwich breda: you erroneously gave this the same color as ['sandwich breda']"", ""http://object-naming-amore.upf.edu//2392121_1233790_singleton_obj.png - dugoout: you erroneously gave this the same color as ['dugoout']""]",worker107
3,../1_pre-pilot/verification_round1_amt.csv_14,3TX9T2ZCB91KOKIISYRV7EDWZFMZWB,32AT8R96GL9DHO5SS8NNHHRKTVHUS9,0.7,0.7,reject,block,"failed assignment, worker not good enough on average, lenience already applied, blocked because low average quality","[""http://object-naming-amore.upf.edu//2364952_637411_singleton_obj.png - wheels: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2409570_238991_singleton_obj.png - sconce: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2343796_920020_singleton_obj.png - naval: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2410302_220982_singleton_obj.png - stance: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2413462_173116_singleton_obj.png - trshirt: you erroneously gave this the same color as ['trshirt']"", ""http://object-naming-amore.upf.edu//2377094_2605026_singleton_obj.png - bed shete: you erroneously gave this the same color as ['bed shete']""]",worker107
3,../1_pre-pilot/verification_round1_amt.csv_51,3BAWBGQGYLZOPLC7JTUGUS1JICOV7K,3TU5ZICBRD136BJ2X1XDQPUUEDD8QL,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_269,32XN26MTXZJ7B50TKQ71S4TUJ13L0G,3K5TEWLKGVBO0PRWSM3E91NGY7OIV0,0.9411764705882352,0.9411764705882352,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2365834_631675_supercat_unique.png - armrail: must be 'other'; you said 'bounding box error'""]",worker12
3,../1_pre-pilot/verification_round1_amt.csv_163,3AXFSPQOYQYSDJRJKNE9FW36LE9JF2,3CPLWGV3MOZIHJPKM1BAMRU0T9AN96,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_16,3NOEP8XAU425ZGL2FUPFIZPPYILXPH,3D8YOU6S9EK8UQ7VLVKKGCVSB7EU6J,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_57,3DW3BNF1GHISPZHQTYMM8SXETWUV87,31Z0PCVWUKFCYD6B40Z2HU9MN04T7V,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_157,3INZSNUD80Q69N0E75S622MIDWHD9Q,3IGI0VL647KLO6TQOQUSJHPPO8UNOI,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_233,3M0556243SKOW9I4ZL6183KNUYRNFN,36W0OB37HWE5DELMN1AWUVZXM4FZHM,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_59,35XW21VSVGE7CEK5TSQL2AZDESZLSE,3OWEPKL089CE301R74DQ8V3UYJRN7Z,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_146,3XBXDSS888JF8V64N2W81IG5T89LXW,304SM51WA34YLPWMSH6SCRZW48GBSB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_46,3IQ9O0AYW6Z61DPEXPYYKZ37Z7JITM,3S4AW7T80BIRWDGNTTZ4SRFV2MQL40,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_166,3T2EL38U0MKQZSMHF744I4FZ3EXXQY,3CPLWGV3MOZIHJPKM1BAMRU0TAO9N8,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_71,3WPCIUYH1A8PT29S5BXNT2NU72BTDV,3Z7ISHFUH0VCK3KTKXGQHI6YJGXZ85,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_227,31D0ZWOD0AZQFM9PNZIBJQDJPP40AD,3OE22WJIGIO148QF04YIMHCJB9QUQI,0.9130434782608696,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2358559_801298_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2358559_801298_singleton_obj.png - bike: you erroneously gave this the same color as ['motorcycle', 'moped', 'bike', 'motor bike', 'scooter']""]",worker12
3,../1_pre-pilot/verification_round1_amt.csv_112,308KJXFUJR6RVV6GL16L31FOM0ITAZ,32KTQ2V7RDFCZ14KA0WA9C50OK3M9A,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_108,3VGZ74AYTGGBJ5H8LF35ADQNW9VGCF,3S0TNUHWKTI9H2FXSFRTQQNVV0T8DP,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_147,3HKIF5DF6YX9L7A59VTE8NPFQOWG92,3TE22NPXPBCVY592N10N6ADKG0V44Q,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_280,3TZ0XG8CBUKUSS4NQXHQGA8H26C899,3XCC1ODXDLB9OGYYWA3DH6PZ4B3RQU,0.9473684210526316,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2340181_948650_supercat_unique.png - shirt: must be vg_majority; you said 'bounding box error'""]",worker12
3,../1_pre-pilot/verification_round1_amt.csv_197,3JMNNNO3B14UI9F63RIHK33PE6G2WZ,33M4IA01QG1TXDZAIOY5BELS1A3XR2,0.9444444444444444,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2393505_1219357_supercat_unique.png - dress: must be vg_majority; you said 'bounding box error'""]",worker12
3,../1_pre-pilot/verification_round1_amt.csv_85,3DZKABX2ZI5U1273AA2RAETXJNFVCD,3DIP6YHAPCSE98TXOA2DW85GVAR8EB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_181,368IUKXGA58SG116E7GPIMC51EE6PO,3WI0P0II61SFZ7UTROXTH7I0LSLDRA,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_152,3GKAWYFRAPTR1AGLOUO3OSMXI0YPDW,3EO896NRAWV5I87D59OZKKEVEW3TJ3,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_1,39AYGO6AFFKSDGPTYS3XEX7A1ZLN6H,3ZR9AIQJUB9EZHR140DLU7N7ZR104Y,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_50,38Z7YZ2SB32T9XXMGL43FUSKF0KQIG,3IX2EGZR7BJS2TUL1KJ4K5DDQAWRJC,0.9,0.9,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2350235_1863325_seed_ambiguous.png - bull: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//1592918_3615776_singleton_obj.png - bed: must be vg_majority; you said 'bounding box error'""]",worker12
3,../1_pre-pilot/verification_round1_amt.csv_140,3ZRKL6Z1E83RQM64I1T5PIU5ICLSGP,30OG32W0SUBZCFG1UCRWE5VBK6PNEF,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_225,3ZLW647WALVXRBDIT77FF6SSGDW324,3BC8WZX3V3W90HDY9PSDMWZ40V3RRP,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker12
3,../1_pre-pilot/verification_round1_amt.csv_141,3YKP7CX6G2F9G7E1EC3GTG7CFLGB74,37W3JXSD668N5E66MEUDHR0IVUTWYP,0.875,0.875,approve,block,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2346456_899277_singleton_obj.png - wojan: you erroneously gave this the same color as ['wojan']"", ""http://object-naming-amore.upf.edu//2356044_824057_supercat_unique.png - bed heet: you erroneously gave this the same color as ['bed heet']"", ""http://object-naming-amore.upf.edu//2357448_3389070_seed_ambiguous.png - jcaket: you erroneously gave this the same color as ['jcaket']""]",worker108
