vg_img_id	vg_object_id	synset	obj_name	category	url	plurals	similarities	optouts	amt_responses
2387669	677429	shelter.n.01	tent	structure, construction	http://object-naming-amore.upf.edu//2387669_677429_supercat_unique.png	[]	[(0.20688161, 'dog'), (0.24060835, 'chair')]	{'#other_animal': 3}	{'tent': 4, 'dog': 1, 'chair': 1}
2346371	2565639	furnishing.n.02	table	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2346371_2565639_supercat_unique.png	[]	[(0.10157229, 'mouse'), (0.23400028, 'wall')]	{'#other_animal': 3}	{'table': 3, 'mouse': 2, 'wall': 1}
2411715	2810980	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2411715_2810980_singleton_obj.png	[]	[(0.068943456, 'belt'), (0.2179917, 'shoe')]	{'#other_animal': 2}	{'horse': 5, 'shoe': 1, 'belt': 1}
2317854	3459773	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2317854_3459773_singleton_obj.png	[]	[(0.68258286, 'owl')]	{'#other_animal': 3, '#other_baird': 1}	{'owl': 3, 'bird': 2}
2361404	782224	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2361404_782224_seed_ambiguous.png	['women']	[(0.1647579, 'shirt'), (0.2309672, 'dress'), (0.5303778, 'women'), (0.54701734, 'person')]	{}	{'shirt': 3, 'woman': 2, 'dress': 1, 'women': 1, 't shrit': 1, 'person': 1}
2329630	2964069	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2329630_2964069_singleton_obj.png	[]	[(0.5821151, 'bed'), (0.83091795, 'couch')]	{'#other_animal': 2}	{'couch': 4, 'bed': 2, 'sofa': 1}
2354346	3777606	insect.n.01	peacock	animal	http://object-naming-amore.upf.edu//2354346_3777606_supercat_ambiguous.png	[]	[(0.5095352, 'bird')]	{'#other_animal': 3, '#other_bairdd': 1}	{'bird': 3, 'peacock': 2}
2360145	3535221	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2360145_3535221_seed_ambiguous.png	[]	[(0.12354648, 'belt'), (0.14520755, 'nut')]	{'#other_animal': 2}	{'dog': 5, 'belt': 1, 'nut': 1}
2336083	2148694	furnishing.n.02	cabinet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2336083_2148694_supercat_unique.png	['smarties']	[(0.09264153, 'smarties'), (0.09936952, 'bag'), (0.25133267, 'table'), (0.2899667, 'furniture')]	{'#bbox': 2, '#occlusion': 1}	{'table': 2, 'smarties': 1, 'bag': 1, 'furniture': 1, 'cabinet': 1}
2383069	535186	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2383069_535186_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_baird': 1, '#other_birds': 1}	{'bird': 5}
2345289	3912720	motorcycle.n.01	motorcycle	vehicle	http://object-naming-amore.upf.edu//2345289_3912720_singleton_obj.png	[]	[(0.07814923, 'light'), (0.38351035, 'wheel'), (0.6976576, 'motor bike')]	{'#occlusion': 1, '#bbox': 1}	{'motorcycle': 3, 'wheel': 2, 'light': 1, 'motor bike': 1}
2348539	2318487	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2348539_2318487_singleton_obj.png	[]	[(0.13836513, 'bedsheet')]	{'#other_animal': 2}	{'cat': 6, 'bedsheet': 1}
2393557	471682	bird.n.01	hawk	animal	http://object-naming-amore.upf.edu//2393557_471682_supercat_unique.png	[]	[]	{'#other_animal': 3}	{'bird': 6}
2387214	1278049	furnishing.n.02	counter	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2387214_1278049_supercat_unique.png	[]	[(0.17396712, 'faucet')]	{'#other_animal': 3, '#occlusion': 1}	{'sink': 3, 'faucet': 1, 'wash basion': 1}
2347077	893840	bridge.n.01	bridge	structure, construction	http://object-naming-amore.upf.edu//2347077_893840_singleton_obj.png	[]	[(0.09693219, 'sealing'), (0.10008626, 'board'), (0.14205989, 'numberplate'), (0.66643244, 'overpass')]	{'#bbox': 1}	{'bridge': 4, 'numberplate': 1, 'overpass': 1, 'board': 1, 'sealing': 1}
2364450	1723384	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2364450_1723384_singleton_obj.png	[]	[]	{'#other_animal': 3}	{'giraffe': 6}
2371109	599632	furnishing.n.02	desk	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2371109_599632_seed_ambiguous.png	[]	[(0.16051662, 'cat'), (0.19795722, 'wooden'), (0.4045672, 'table')]	{'#other_animal': 2}	{'table': 3, 'cat': 2, 'wooden': 1, 'desk': 1}
1405	3788709	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//1405_3788709_singleton_obj.png	['houses']	[(0.12054106, 'wheel'), (0.287777, 'tree'), (0.39060053, 'car'), (0.4378754, 'building'), (0.70723903, 'houses')]	{}	{'building': 4, 'wheel': 1, 'car': 1, 'tree': 1, 'house': 1, 'houses': 1}
2355535	1735706	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2355535_1735706_singleton_obj.png	[]	[(0.12354648, 'belt'), (0.17497069, 'shirt')]	{'#other_animal': 1}	{'dog': 6, 'shirt': 1, 'belt': 1}
2351721	3099696	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2351721_3099696_singleton_obj.png	[]	[]	{'#other_animal': 4}	{'zebra': 5}
2349404	2607260	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2349404_2607260_singleton_obj.png	[]	[]	{'#occlusion': 1}	{'train': 8}
498018	1572968	woman.n.01	woman	person	http://object-naming-amore.upf.edu//498018_1572968_singleton_obj.png	['women']	[(0.1647579, 'shirt'), (0.23970136, 'skirt'), (0.5303778, 'women'), (0.54701734, 'person')]	{}	{'woman': 3, 'shirt': 2, 'skirt': 2, 'women': 1, 'person': 1}
2356904	2505416	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2356904_2505416_supercat_unique.png	[]	[(0.12354648, 'belt')]	{'#other_animal': 3}	{'dog': 5, 'belt': 1}
2365921	631379	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2365921_631379_singleton_obj.png	[]	[(0.068943456, 'belt'), (0.2179917, 'shoe')]	{'#other_animal': 2}	{'horse': 5, 'shoe': 1, 'belt': 1}
2361082	784219	furnishing.n.02	bookcase	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2361082_784219_singleton_obj.png	['books']	[(0.34660482, 'book'), (0.3700785, 'shelf'), (0.3701902, 'table'), (0.4085005, 'books')]	{}	{'bookshelf': 3, 'book': 3, 'shelf': 1, 'books': 1, 'table': 1}
2392624	1227732	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2392624_1227732_seed_ambiguous.png	[]	[]	{'#other_animal': 5}	{'giraffe': 4}
2376696	570451	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2376696_570451_singleton_obj.png	[]	[(0.13924325, 'pitcher'), (0.14560203, 'art'), (0.18852566, 'coat')]	{'#other_animal': 2}	{'horse': 4, 'art': 1, 'pitcher': 1, 'coat': 1}
2369102	2330036	furnishing.n.02	buffet	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2369102_2330036_supercat_unique.png	[]	[(0.12792349, 'showcase'), (0.24463362, 'counter'), (0.29477066, 'cheese'), (0.36873907, 'cake'), (0.41004497, 'food'), (0.47995275, 'burger')]	{'#occlusion': 2}	{'burger': 1, 'food': 1, 'cheese': 1, 'cake': 1, 'showcase': 1, 'buffet': 1, 'counter': 1}
2413618	169759	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2413618_169759_supercat_unique.png	[]	[]	{'#other_animal': 3}	{'cow': 6}
2386411	518556	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2386411_518556_singleton_obj.png	[]	[(0.12354648, 'belt')]	{'#other_animal': 1}	{'dog': 6, 'belt': 2}
2336818	959522	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2336818_959522_singleton_obj.png	['clothes', 'pants']	[(0.060523026, 'human'), (0.13202813, 'shoe'), (0.20092428, 'clothes'), (0.2115802, 'pants'), (0.33734185, 'person'), (0.5975908, 'woman')]	{}	{'shoe': 2, 'umberlla': 1, 'clothes': 1, 'human': 1, 'pants': 1, 'person': 1, 'boy': 1, 'woman': 1}
2378916	556571	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2378916_556571_singleton_obj.png	[]	[(0.29965466, 'toy')]	{'#other_animal': 1}	{'cat': 6, 'toy': 2}
2356801	2451484	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2356801_2451484_singleton_obj.png	["zebra's"]	[(0.13878302, 'pole')]	{'#other_animal': 4}	{'zebra': 3, 'pole': 1, "zebra's": 1}
2348337	1999431	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2348337_1999431_seed_ambiguous.png	[]	[]	{'#other_animal': 5}	{'giraffe': 4}
2363630	2552982	furnishing.n.02	rug	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2363630_2552982_seed_ambiguous.png	[]	[(0.27426514, 'chair'), (0.3865022, 'bed sheet'), (0.42587692, 'pillow'), (0.7332804, 'carpet')]	{'#bbox': 1}	{'chair': 3, 'carpet': 2, 'bed sheet': 1, 'pillow': 1, 'rug': 1}
2318445	1010696	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2318445_1010696_singleton_obj.png	['toys']	[(0.10658716, 'toys'), (0.13363528, 'toy'), (0.6619144, 'shirt')]	{}	{'toy': 4, 'jacket': 3, 'shirt': 1, 'toys': 1}
2394108	1214115	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2394108_1214115_singleton_obj.png	[]	[(0.18123856, 'wooden'), (0.37254506, 'window'), (0.4378754, 'building')]	{'#other_animal': 3}	{'building': 2, 'house': 2, 'window': 1, 'wooden': 1}
2394372	666920	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2394372_666920_seed_ambiguous.png	[]	[(0.12354648, 'belt')]	{'#other_animal': 4}	{'dog': 4, 'belt': 1}
2321569	3509746	ungulate.n.01	bull	animal	http://object-naming-amore.upf.edu//2321569_3509746_supercat_unique.png	[]	[(0.06347836, 'pitcher'), (0.21600577, 'cap'), (0.44606087, 'cow')]	{'#other_animal': 3}	{'cow': 2, 'bull': 2, 'pitcher': 1, 'cap': 1}
2345032	2598141	truck.n.01	truck	vehicle	http://object-naming-amore.upf.edu//2345032_2598141_singleton_obj.png	['semi']	[(0.3218733, 'semi'), (0.36185324, 'wheel')]	{}	{'wheel': 5, 'truck': 3, 'semi': 1}
2369293	612544	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2369293_612544_singleton_obj.png	[]	[(0.27918714, 'pillow')]	{'#other_animal': 4}	{'cat': 4, 'pillow': 1}
2414820	151314	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2414820_151314_singleton_obj.png	[]	[(0.121161826, 'plate'), (0.13255426, 'mirror')]	{'#other_animal': 1}	{'cat': 4, 'mirrer': 2, 'mirror': 1, 'plate': 1}
2335438	962932	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2335438_962932_singleton_obj.png	[]	[(0.3926804, 'bedsheet'), (0.39969793, 'blanket'), (0.79976606, 'bed sheet')]	{'#bbox': 1, '#occlusion': 1}	{'bed': 4, 'bed sheet': 1, 'bedsheet': 1, 'blanket': 1}
2408385	262723	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2408385_262723_singleton_obj.png	[]	[]	{'#other_animal': 4}	{'sheep': 5}
2412063	203595	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2412063_203595_singleton_obj.png	[]	[(0.1133728, 'cap'), (0.21519777, 'shirt'), (0.29566556, 'fence'), (0.41747087, 'baseball players')]	{'#occlusion': 1}	{'dugout': 2, 't shrit': 1, 't-shirt': 1, 'cap': 1, 'shirt': 1, 'fence': 1, 'baseball players': 1}
2324609	3121294	child.n.01	child	person	http://object-naming-amore.upf.edu//2324609_3121294_singleton_obj.png	['toys']	[(0.31210127, 'toy'), (0.31224525, 'toys'), (0.47546747, 'kid')]	{}	{'child': 4, 'toy': 3, 'toys': 1, 'kid': 1}
2379988	1352008	kitchen_utensil.n.01	pan	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2379988_1352008_singleton_obj.png	[]	[(0.04776786, 'fun'), (0.2941051, 'bowl'), (0.35771993, 'tawa'), (0.5047461, 'skillet')]	{'#bbox': 1}	{'pan': 4, 'tawa': 1, 'fun': 1, 'bowl': 1, 'skillet': 1}
2407740	274357	car.n.01	car	vehicle	http://object-naming-amore.upf.edu//2407740_274357_singleton_obj.png	[]	[(0.12550351, 'light'), (0.7821096, 'vehicle')]	{'#bbox': 1}	{'car': 6, 'vehicle': 1, 'light': 1}
2399125	1172074	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2399125_1172074_singleton_obj.png	[]	[]	{'#other_animal': 3}	{'dog': 6}
2337761	956471	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2337761_956471_singleton_obj.png	[]	[(0.28368494, 'bag')]	{'#other_animal': 2, '#other_aninmal': 1}	{'cat': 4, 'bag': 2}
2374320	727530	ungulate.n.01	sheep	animal	http://object-naming-amore.upf.edu//2374320_727530_seed_ambiguous.png	[]	[]	{'#other_animal': 5}	{'sheep': 4}
2417140	3293077	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2417140_3293077_singleton_obj.png	[]	[]	{'#other_animal': 3}	{'cat': 4, 'umberlla': 2}
501	1623717	furnishing.n.02	couch	instrumentality, instrumentation	http://object-naming-amore.upf.edu//501_1623717_singleton_obj.png	[]	[(0.83091795, 'sofa')]	{'#bbox': 1}	{'couch': 5, 'sofa': 1, 'shofa': 1}
2396523	3822137	restaurant.n.01	restaurant	structure, construction	http://object-naming-amore.upf.edu//2396523_3822137_singleton_obj.png	[]	[(0.0044968687, 'board'), (0.08632998, 'sign'), (0.10937134, 'cabinet'), (0.11445598, 'wall'), (0.13830745, 'shirt')]	{'#bbox': 1, '#occlusion': 1}	{'door': 1, 'shirt': 1, 'board': 1, 'wall': 1, 'cabinet': 1, 'sign': 1}
2338628	3563489	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2338628_3563489_singleton_obj.png	[]	[]	{'#other_animal': 2}	{'giraffe': 6}
2409440	241675	baked_goods.n.01	donut	food, solid food	http://object-naming-amore.upf.edu//2409440_241675_singleton_obj.png	[]	[(0.2591051, 'sweet'), (0.31747645, 'food'), (0.4781357, 'cheese'), (0.48001552, 'cake')]	{'#occlusion': 1}	{'donut': 2, 'cheese': 1, 'sweet': 1, 'cake': 1, 'food': 1, 'doughnut': 1}
2316169	3315212	shirt.n.01	shirt	article of clothing	http://object-naming-amore.upf.edu//2316169_3315212_supercat_unique.png	[]	[]	{'#bbox': 1}	{'shirt': 5, 't-shirt': 2}
2367798	750139	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2367798_750139_singleton_obj.png	[]	[]	{'#other_animal': 2}	{'giraffe': 6}
2378214	561247	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2378214_561247_supercat_unique.png	[]	[]	{'#other_animal': 1, '#other_baird': 1}	{'bird': 6}
2361326	3532198	crockery.n.01	dish	tableware	http://object-naming-amore.upf.edu//2361326_3532198_supercat_unique.png	['burritos']	[(0.31070036, 'food'), (0.36911386, 'cheese'), (0.3795781, 'burritos'), (0.3909703, 'pizza')]	{'#other_not sure what food this is': 1}	{'food': 3, 'spoon': 2, 'burritos': 1, 'cheese': 1, 'pizza': 1}
2356080	823742	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2356080_823742_supercat_unique.png	[]	[(0.18176806, 'pole'), (0.2179917, 'shoe')]	{'#other_animal': 2}	{'horse': 5, 'shoe': 1, 'pole': 1}
2407386	280498	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2407386_280498_singleton_obj.png	[]	[(0.15916607, 'steer'), (0.44606087, 'bull'), (0.450984, 'animal')]	{'#other_animal': 4}	{'bull': 2, 'animal': 1, 'cow': 1, 'steer': 1}
2331355	3149101	baked_goods.n.01	cake	food, solid food	http://object-naming-amore.upf.edu//2331355_3149101_seed_ambiguous.png	[]	[(0.25418434, 'food'), (0.29253292, 'nut'), (0.46869367, 'muffin'), (0.5168744, 'bread'), (0.55672294, 'biscuit')]	{'#bbox': 1}	{'cake': 3, 'food': 1, 'bread': 1, 'nut': 1, 'muffin': 1, 'biscuit': 1}
2371054	1864115	aircraft.n.01	airplane	vehicle	http://object-naming-amore.upf.edu//2371054_1864115_singleton_obj.png	[]	[(0.83484006, 'plane')]	{'#occlusion': 1}	{'plane': 3, 'airplane': 3, 'areplane': 1, 'aeroplane': 1}
2405416	1107940	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2405416_1107940_singleton_obj.png	['eyeglasses']	[(0.12245515, 'eyeglasses'), (0.12957229, 'glass'), (0.18694293, 'jacket'), (0.54701734, 'person'), (0.7494641, 'girl')]	{}	{'jacket': 3, 'woman': 2, 'person': 1, 'girl': 1, 'eyeglasses': 1, 'glass': 1}
2385039	690113	ungulate.n.01	zebra	animal	http://object-naming-amore.upf.edu//2385039_690113_singleton_obj.png	[]	[]	{'#other_animal': 4}	{'zebra': 5}
2374384	3720747	shelter.n.01	shelter	structure, construction	http://object-naming-amore.upf.edu//2374384_3720747_supercat_unique.png	[]	[(0.06486192, 'mirror'), (0.123090476, 'train')]	{'#bbox': 1}	{'train': 5, 'mirror': 1, 'flatform': 1, 'awning': 1}
2354725	836135	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2354725_836135_singleton_obj.png	[]	[(0.5704773, 'parrot')]	{'#other_animal': 3, '#other_birds': 1}	{'parrot': 3, 'parrott': 1, 'bird': 1}
2406428	369188	train.n.01	train	vehicle	http://object-naming-amore.upf.edu//2406428_369188_singleton_obj.png	[]	[(0.18344973, 'wooden')]	{'#other_train': 1}	{'train': 7, 'wooden': 1}
2344446	915669	ungulate.n.01	cow	animal	http://object-naming-amore.upf.edu//2344446_915669_singleton_obj.png	[]	[(0.44606087, 'bull')]	{'#other_animal': 3, '#other_aninmal': 1}	{'cow': 4, 'bull': 1}
2388927	2380741	furnishing.n.02	drape	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2388927_2380741_seed_ambiguous.png	['drapes']	[(0.15981768, 'screen'), (0.32644296, 'curtain'), (0.48503864, 'cloth')]	{}	{'curtain': 5, 'curton': 1, 'cloth': 1, 'screen': 1, 'drapes': 1}
2407419	279819	insect.n.01	butterfly	animal	http://object-naming-amore.upf.edu//2407419_279819_singleton_obj.png	[]	[(0.22052762, 'orange')]	{'#other_animal': 1}	{'butterfly': 5, 'orange': 3}
2362562	773245	dish.n.02	salad	food, nutrient	http://object-naming-amore.upf.edu//2362562_773245_supercat_unique.png	[]	[(0.28821522, 'plate'), (0.29330313, 'butter'), (0.36177748, 'food')]	{'#bbox': 1}	{'plate': 3, 'food': 2, 'salad': 2, 'butter': 1}
2357011	815778	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2357011_815778_supercat_ambiguous.png	['women']	[(0.13150829, 'pant'), (0.1647579, 'shirt'), (0.5303778, 'women')]	{}	{'woman': 3, 'shirt': 2, 'women': 1, 'pant': 1, 't- shirt': 1, 'woamn': 1}
2408725	1090932	furnishing.n.02	bed	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2408725_1090932_singleton_obj.png	[]	[(0.5638939, 'pillow'), (0.79976606, 'bed sheet')]	{'#bbox': 2}	{'bed': 5, 'pillow': 1, 'bed sheet': 1}
2343089	927330	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2343089_927330_singleton_obj.png	[]	[]	{'#other_animal': 4}	{'horse': 5}
2348594	2476852	foodstuff.n.02	rice	food, nutrient	http://object-naming-amore.upf.edu//2348594_2476852_seed_ambiguous.png	['snacks']	[(0.16473284, 'plate'), (0.25680247, 'cake'), (0.26217464, 'snacks'), (0.4833358, 'food')]	{}	{'plate': 3, 'rice': 2, 'food': 2, 'snacks': 1, 'cake': 1}
2393786	1216956	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2393786_1216956_singleton_obj.png	[]	[]	{'#other_animal': 4}	{'giraffe': 5}
2395959	665532	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2395959_665532_singleton_obj.png	[]	[]	{'#other_animal': 3}	{'giraffe': 6}
2402512	1135097	overgarment.n.01	jacket	article of clothing	http://object-naming-amore.upf.edu//2402512_1135097_singleton_obj.png	[]	[(0.4484697, 'uniform'), (0.649295, 'coat'), (0.6619144, 'shirt')]	{'#bbox': 1}	{'jacket': 3, 'coat': 2, 'shirt': 2, 'uniform': 1}
2410223	223136	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2410223_223136_singleton_obj.png	[]	[]	{'#other_animal': 3}	{'giraffe': 6}
2357391	1912817	vessel.n.03	bath	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2357391_1912817_singleton_obj.png	[]	[(0.16081974, 'bowl'), (0.16356158, 'pot'), (0.29734838, 'fish pond'), (0.34316075, 'vase'), (0.40330845, 'birdbath')]	{'#other_animal': 2}	{'bird bath': 2, 'birdbath': 1, 'fish pond': 1, 'bowl': 1, 'vase': 1, 'pot': 1}
2364601	1981584	furnishing.n.02	sofa	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2364601_1981584_seed_ambiguous.png	[]	[(0.83091795, 'couch')]	{'#bbox': 1}	{'couch': 5, 'sofa': 2, 'shoba': 1}
2416083	3101647	woman.n.01	woman	person	http://object-naming-amore.upf.edu//2416083_3101647_singleton_obj.png	['women']	[(0.097347505, 'hat'), (0.1647579, 'shirt'), (0.22877942, 'tennis player'), (0.5303778, 'women'), (0.54701734, 'person')]	{}	{'woman': 4, 'tennis player': 1, 'person': 1, 'women': 1, 'hat': 1, 'shirt': 1}
2365153	2419347	male_child.n.01	boy	person	http://object-naming-amore.upf.edu//2365153_2419347_seed_ambiguous.png	['women']	[(0.15283012, 'women'), (0.21905753, 'shirt'), (0.33734185, 'person'), (0.5975908, 'woman')]	{}	{'man': 4, 'person': 1, 'women': 1, 't-shirt': 1, 'woman': 1, 'shirt': 1}
2389044	507132	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2389044_507132_seed_ambiguous.png	['curtains']	[(0.2123569, 'shirt'), (0.22767717, 'coat'), (0.6682635, 'curtains')]	{'#occlusion': 2, '#bbox': 1}	{'curtain': 2, 'curtains': 1, 'curton': 1, 'shirt': 1, 'coat': 1}
2390494	1249781	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2390494_1249781_singleton_obj.png	[]	[(0.16199213, 'pant')]	{'#other_animal': 1}	{'horse': 7, 'pant': 1}
2386173	1288686	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2386173_1288686_singleton_obj.png	[]	[(0.13716803, 'automobile'), (0.4378754, 'building')]	{'#bbox': 3, '#occlusion': 2, '#other_animal': 1}	{'building': 1, 'house': 1, 'automobile': 1}
2334847	2274525	furnishing.n.02	furniture	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2334847_2274525_seed_ambiguous.png	['books']	[(0.1445413, 'cat'), (0.1584838, 'book'), (0.2124943, 'bedsheet'), (0.27021343, 'books'), (0.28118014, 'bed')]	{'#other_animal': 1, '#occlusion': 1}	{'bed': 2, 'couch': 1, 'bedsheet': 1, 'cat': 1, 'book': 1, 'books': 1}
2354763	2125249	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2354763_2125249_singleton_obj.png	[]	[(0.17189401, 'chair'), (0.18723364, 'shirt')]	{'#bbox': 1}	{'bench': 5, 'chair': 2, 'shirt': 1}
2355865	1740157	dog.n.01	dog	animal	http://object-naming-amore.upf.edu//2355865_1740157_singleton_obj.png	[]	[(0.19996265, 'sofa')]	{'#other_animal': 2}	{'dog': 5, 'sofa': 2}
2369634	3862417	woman.n.01	girl	person	http://object-naming-amore.upf.edu//2369634_3862417_supercat_unique.png	['sun glasses', 'glasses sun']	[(0.14246076, 'sun glass'), (0.1426932, 'sun class'), (0.17331505, 'shirt'), (0.18212132, 'sun glasses'), (0.52391165, 'kid'), (0.58920836, 'child')]	{}	{'child': 2, 'girl': 2, 'shirt': 1, 'kid': 1, 'sun glasses': 1, 'sun class': 1, 'sun glass': 1}
2346122	3619468	house.n.01	house	structure, construction	http://object-naming-amore.upf.edu//2346122_3619468_supercat_unique.png	['shorts']	[(0.07904449, 'shorts'), (0.12426484, 'shirt'), (0.12550688, 'pole'), (0.12917984, 'short'), (0.1681097, 'boy')]	{'#bbox': 2}	{'man': 2, 'shirt': 1, 'shorts': 1, 'boy': 1, 'short': 1, 'pole': 1}
2377397	3507007	ungulate.n.01	giraffe	animal	http://object-naming-amore.upf.edu//2377397_3507007_singleton_obj.png	['giraffes']	[(0.27984783, 'wooden'), (0.6883333, 'giraffes')]	{'#other_animal': 3}	{'giraffe': 4, 'wooden': 1, 'giraffes': 1}
2409510	240281	furnishing.n.02	bench	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2409510_240281_supercat_unique.png	['pants']	[(0.12179321, 'jacket'), (0.14205071, 'pants'), (0.17189401, 'chair')]	{}	{'bench': 4, 'chair': 2, 'jacket': 1, 'pants': 1, 'phant': 1}
2347754	2199416	bird.n.01	bird	animal	http://object-naming-amore.upf.edu//2347754_2199416_singleton_obj.png	[]	[]	{'#other_animal': 2, '#other_baird': 1, '#other_birds': 1}	{'bird': 5}
2416912	2935458	shelter.n.01	dugout	structure, construction	http://object-naming-amore.upf.edu//2416912_2935458_singleton_obj.png	[]	[(0.07315417, 'shoe'), (0.1133728, 'cap'), (0.29566556, 'fence'), (0.37616357, 'baseball player')]	{'#occlusion': 1}	{'dugout': 2, 'cap': 2, 'fence': 1, 'shoe': 1, 't-shirt': 1, 'baseball player': 1}
2369044	3865554	shelter.n.01	shelter	structure, construction	http://object-naming-amore.upf.edu//2369044_3865554_singleton_obj.png	[]	[(0.15659462, 'wooden'), (0.161349, 'fence'), (0.16411375, 'window')]	{'#other_animal': 2, '#bbox': 1, '#occlusion': 1}	{'building': 2, 'fence': 1, 'wooden': 1, 'window': 1}
2403694	1122337	ungulate.n.01	goat	animal	http://object-naming-amore.upf.edu//2403694_1122337_seed_ambiguous.png	[]	[(0.5511975, 'lamb')]	{'#other_animal': 4}	{'sheep': 4, 'lamb': 1}
2388730	2467976	horse.n.01	horse	animal	http://object-naming-amore.upf.edu//2388730_2467976_singleton_obj.png	[]	[(0.068943456, 'belt')]	{'#other_animal': 3}	{'horse': 5, 'belt': 1}
2360569	2194589	foodstuff.n.02	spice	food, nutrient	http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png	[]	[(0.10610849, 'plate'), (0.14444414, 'bowl'), (0.1974971, 'food'), (0.21574397, 'spoon'), (0.29565567, 'cake')]	{'#bbox': 1}	{'food': 2, 'plate': 2, 'bowl': 1, 'sauce': 1, 'spoon': 1, 'cake': 1}
2377107	567844	furnishing.n.02	curtain	instrumentality, instrumentation	http://object-naming-amore.upf.edu//2377107_567844_supercat_unique.png	['curtains']	[(0.22767717, 'coat'), (0.28781766, 'screen'), (0.6682635, 'curtains')]	{'#occlusion': 1}	{'curtain': 3, 'coat': 2, 'curtains': 1, 'screen': 1, 'curton': 1}
2398271	427001	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2398271_427001_singleton_obj.png	[]	[(0.121161826, 'plate')]	{'#other_animal': 3}	{'cat': 5, 'plate': 1}
2364993	1682811	feline.n.01	cat	animal	http://object-naming-amore.upf.edu//2364993_1682811_singleton_obj.png	[]	[(0.22843948, 'laptop')]	{'#other_animal': 3}	{'cat': 5, 'laptop': 1}
